Mes,Hora,MP_2.5,MP_10,Temp._promedio_aire,Precipitacion_horaria,Humed._rel._Promedio,Presion_Atm,Rad_solar,Veloc_viento,Direccion_viento
2,8,9.58,0,13.5,0,70.1,1013,224.8,1.9,180.3
2,9,9.51,0,14.8,0,68.4,1013,456.7,3,145.6
2,10,8.15,0,16.7,0,59.7,1013,643.2,2.7,173.6
2,11,7.14,0,18.9,0,52.5,1012,787.6,2,205.9
2,12,5.58,0,20.2,0,48.2,1012,873,1.8,221.1
2,13,7.45,0,21.5,0,43.9,1012,904,1.2,113.1
2,14,8.15,0,21.3,0,48.7,1011,873,2.9,215.4
2,15,6.79,0,21.7,0,45.7,1011,819,2.4,133.1
2,16,8.05,0,22,0,45.4,1011,717.7,2.3,306.4
2,17,10.87,0,20.8,0,47.5,1011,557.9,3.3,338.7
2,18,7.18,0,20,0,46.9,1011,365.2,2.4,301.4
2,8,6.11,0,15.7,0,62.8,1014,266.6,0.3,268.9
2,9,4.08,0,17.5,0,60.4,1014,466.8,0.8,164.4
2,10,4.08,0,18.2,0,53.2,1014,648.9,0.7,136.4
2,11,4.64,0,19.9,0,45.6,1014,807,1.3,190.9
2,12,2.94,0,20.1,0,48.1,1014,833,1.2,313.7
2,13,4.08,0,20.4,0,45.1,1014,868,3,312.3
2,14,7.47,0,20.2,0,51.2,1015,902,3.7,312.1
2,15,7.47,0,19.7,0,57.8,1015,730.9,3.4,301
2,16,4.66,0,,,,,,,
2,17,2.09,0,,,,,,,
2,18,5.43,0,,,,,,,
2,8,6.08,0,,,,,,,
2,9,4.06,0,17.8,0,64.8,1019,473.3,1.3,290.4
2,10,3.67,0,19.5,0,50.2,1019,649.4,0.7,262.3
2,11,4.08,0,21.1,0,36.4,1019,799.2,1.3,258.1
2,12,0,0,21.2,0,43.6,1018,741.3,2.2,305
2,13,4.75,0,20.4,0,49.9,1018,665.6,2.1,265.5
2,14,6.1,0,21.7,0,42.1,1018,954,2.9,270.5
2,15,4.08,0,21.7,0,51.2,1018,845,3,289
2,16,4.08,0,21.2,0,48.4,1018,709.2,3.6,293.3
2,17,6.11,0,21.2,0,49.8,1017,546,2.7,310.3
2,18,5.43,0,20.7,0,50.6,1017,354.3,2.2,321.3
2,8,1.85,0,15.1,0,68.3,1017,269.2,1.5,167.5
2,9,3.4,0,16.3,0,63.9,1017,466.5,2.9,118.8
2,10,4.08,0,17.9,0,57.7,1017,646.6,3.7,92.2
2,11,2.04,0,19.7,0,51.3,1016,779.8,3,115.9
2,12,1,0,21.5,0,41.8,1016,839,2.8,222.3
2,13,4.08,0,22.9,0,39.4,1015,874,1.9,25.3
2,14,4.75,0,24.6,0,33.8,1015,878,1.6,197.4
2,15,4.08,0,25.1,0,37.4,1014,840,2.6,191.7
2,16,4.75,0,24.1,0,42.8,1014,712.2,2.9,248.1
2,17,5.43,0,23.3,0,44.9,1014,545.2,2.8,306.6
2,18,6.79,0,22.6,0,45.2,1013,280.7,2.3,252.6
2,8,6.79,0,14.6,0,78.4,1018,263.2,0.2,188.6
2,9,6.11,0,18,0,62,1017,455.6,1.8,139.6
2,10,2.72,0,19.6,0,55.5,1017,631.9,1.9,124.5
2,11,7.13,0,21.6,0,53.1,1017,778.3,1.9,233.5
2,12,6.79,0,22.6,0,50,1017,880,1.7,244.9
2,13,3.4,0,23.5,0,49.1,1017,920,2,231.1
2,14,2.72,0,22.1,0,56,1017,906,4.2,307.8
2,15,2.04,0,21.8,0,58.8,1017,812,3.4,303.4
2,16,4.08,0,22.5,0,52,1016,697.6,3,300
2,17,4.08,0,22.5,0,55.5,1016,536.3,3.4,289.7
2,18,3.4,0,21.5,0,57.8,1016,346.5,2.5,272.3
2,8,4.41,0,13.1,0,99.2,1018,80.1,0.3,128.1
2,9,6.09,0,16,0,83.6,1018,183.6,1.4,157
2,10,3.4,0,17.8,0,71.8,1017,558.7,3.1,126.8
2,11,2.82,0,19.4,0,64.7,1017,876,3.9,124.5
2,12,4.08,0,20.3,0,62.7,1017,860,3.6,146.8
2,13,4.08,0,21,0,63.2,1016,864,3.4,82.4
2,14,1.36,0,23.5,0,49.9,1015,866,2.1,226.3
2,15,2.04,0,24.8,0,47,1014,827,1.2,237.3
2,16,2.96,0,25.8,0,40.3,1014,718.2,1.1,171.8
2,17,4.07,0,25.6,0,48.1,1013,549.6,2.1,289.3
2,18,6.79,0,24.5,0,48.5,1013,354.9,1.8,288.7
2,8,4.75,0,,,,,,,
2,9,7.47,0,,,,,,,
2,10,7.81,0,,,,,,,
2,11,8.83,0,,,,,,,
2,12,9.51,0,,,,,,,
2,13,17.66,0,24.4,0,33.1,1011,889,3.5,219.1
2,14,16.98,0,26.5,0,29.5,1010,868,2.7,246.3
2,15,12.22,0,28.4,0,28,1010,808,1.8,222.4
2,16,12.22,0,29.3,0,32.1,1009,715.9,1.1,289.1
2,17,15.62,0,29,0,29.9,1009,541.5,2.8,219.5
2,18,1,0,27.8,0,30.9,1009,346.6,3.2,196.8
2,8,5.43,0,16.5,0,78.9,1013,256.6,1.3,352.2
2,9,5.27,0,19.4,0,66.2,1013,454.1,1.6,147.9
2,10,6.1,0,20.2,0,58.5,1013,635.7,2.1,153.7
2,11,6.45,0,22.6,0,56.4,1012,783.5,1.5,226.2
2,12,20.37,0,24.3,0,51.8,1012,878,1.1,171.5
2,13,19.01,0,26,0,45.8,1011,908,1.9,100.6
2,14,9.83,0,27.7,0,42,1011,889,1.8,284.3
2,15,5.43,0,28.5,0,42.6,1010,813,2.3,224.2
2,16,4.75,0,27.9,0,42,1010,688.1,2.3,288.8
2,17,9.51,0,28.2,0,38.2,1011,668,2.3,246
2,18,6.45,0,27.1,0,45.2,1011,366.4,1.6,289.2
2,8,4.75,0,13.8,0,98.6,1015,68.8,0.1,168.4
2,9,16.98,0,14.2,0,98,1016,145.2,0.5,200.4
2,10,14.26,0,16.1,0,89.3,1016,526.6,0.9,268.9
2,11,13.58,0,20.9,0,67.3,1015,761.7,0.9,267.2
2,12,10.53,0,23.1,0,59.1,1015,859,1.2,127.4
2,13,7.13,0,25.2,0,55.9,1014,905,2.4,187.7
2,14,6.79,0,26,0,51.2,1014,890,2.4,189.4
2,15,16.3,0,23.4,0,60.8,1014,817,3.4,236.7
2,16,13.24,0,21.5,0,67.4,1014,688.9,3.3,283.5
2,17,10.87,0,21.6,0,65.6,1014,522.3,2.8,230.4
2,18,8.15,0,20.6,0,72.1,1014,336.8,2.7,224.5
2,8,10.19,0,17.6,0,79,1010,69.8,3.7,3.1
2,9,11.54,0,17.5,0,81.8,1010,30.1,3.3,7.5
2,10,3.4,0,17.5,0.6,87.3,1009,33.7,4.8,86.8
2,11,1,0,13.9,0.5,88.4,1011,132.5,4.1,352.9
2,12,5.32,0,14.4,0.1,92.1,1011,51.9,1.5,315.2
2,13,2.75,0,16,0,84.6,1012,201.3,1.2,348.7
2,14,4.08,0,16,0,85.5,1012,433.5,1.7,320.2
2,15,6.07,0,18.8,0,65.9,1012,905,3.2,294.9
2,16,6.1,0,17.8,0,61,1012,726.8,3.5,239.5
2,17,5.43,0,17.2,0,63.3,1013,378.3,3.8,221.5
2,18,4.08,0,17.3,0,58.9,1013,344.6,3.1,205.5
2,8,15.63,0,9.7,0,98.9,1013,91.5,0.9,351.4
2,9,11.55,0,11.4,0,95.1,1013,225.4,1.6,313.7
2,10,8.15,0,13.2,0,82.3,1013,253.8,2.2,329.8
2,11,5.33,0,14.3,0,82,1013,245.1,3.9,-0.2
2,12,7.47,0,13.7,0.7,86.4,1013,144.9,3.9,337.9
2,13,6.79,0,13.8,0.9,89.5,1013,79.8,3.5,330.3
2,14,4.75,0,13.7,0.1,88.9,1013,147.8,3.7,354.6
2,15,6.11,0,12.8,1.3,92.2,1012,64.6,3.2,283.6
2,16,7.47,0,13.6,0.5,91.2,1012,88,4,332.5
2,17,8.83,0,13.8,0.8,89,1012,65.7,3.9,304.4
2,18,9.51,0,14.1,0,87.7,1012,224,4.1,4.7
2,8,10.19,0,11.8,0,98,1015,80,0.2,5.3
2,9,12.08,0,13.3,0,94.9,1015,225.5,1.1,336
2,10,12.25,0,15.4,0,84.1,1014,379.7,0.8,257.9
2,11,5.43,0,17.6,0,70.2,1014,746.6,2.2,299
2,12,5.61,0,18.2,0,68.9,1014,611.4,3,330.6
2,13,10.19,0,18.1,0,69.6,1015,328.2,3,320.3
2,14,7.47,0,18.5,0,67.3,1015,312.5,3.2,321.9
2,15,8.65,0,19,0,63.9,1015,277.6,3.5,301.2
2,16,8.83,0,18.1,0,75.3,1014,224.6,4.2,-0.7
2,17,4.75,0,16.4,0.1,94.7,1015,62.7,2.3,8
2,18,3.4,0,17.3,0.1,88.6,1015,60.5,4.1,338.3
2,8,9.6,0,17.7,0,93.1,1012,24.2,3.8,14.5
2,9,6.25,0,17.8,0,93.2,1012,35.1,3,333.6
2,10,4.08,0,17.9,0,91.1,1012,50.6,3.8,331.3
2,11,4.08,0,18.3,0,91.7,1013,48.3,3.2,339
2,12,4.08,0,18.4,0,92.6,1014,83.2,3.2,297.8
2,13,4.08,0,18.3,0,93.1,1014,98.9,3.3,318.2
2,14,1.88,0,18.9,0.2,90,1014,112.5,3.5,312
2,15,5.48,0,18.7,0.5,93,1014,164.4,4.3,326.9
2,16,7.45,0,18.5,0.4,93.9,1014,135.1,4.1,340.2
2,17,2.04,0,18.6,0.3,93.7,1014,106.8,3.4,321.3
2,18,2.72,0,18.5,0.8,94.9,1014,87.5,3.7,320.4
2,8,2.04,0,18.4,0,97.2,1015,36.3,0,354.5
2,9,1.36,0,19.2,0,95.3,1016,183.1,1.3,341.5
2,10,3.4,0,20.2,0,93,1016,254.5,2.2,5.6
2,11,6.27,0,21.7,0,82.6,1015,522.7,2.1,5.6
2,12,7.47,0,21.7,0.1,88,1015,390.6,2.4,316
2,13,5.43,0,22.8,0,76.6,1015,535.3,1.8,280.4
2,14,4.08,0,23.1,0,77.8,1015,505.8,2.6,251.3
2,15,4.08,0,22.6,0,78.7,1015,457.1,2.9,329.8
2,16,2.04,0,22.3,0,78.7,1015,363.9,1.2,34.1
2,17,1.36,0,22.3,0,80.7,1015,241.3,1.9,335.1
2,18,2.04,0,22.9,0,74.1,1016,333.1,1.9,288.5
2,8,1,0,19.6,0,96.2,1018,377.4,0.7,26.4
2,9,4.08,0,20.7,0,87.1,1018,193.4,0.7,33.6
2,10,4.06,0,21.8,0,80.4,1018,399.7,0.3,180.3
2,11,3.37,0,23.6,0,72.4,1018,753.6,1.3,193.2
2,12,1.36,0,23.5,0,74.2,1018,395.8,1.8,171.6
2,13,2.04,0,24.4,0,77.2,1017,629,1.9,193.6
2,14,4.66,0,23.3,0,76.9,1018,763.4,3,227.2
2,15,3.4,0,23.8,0,76.3,1017,850,2,255.9
2,16,2.91,0,23,0,74.8,1017,477.8,2.2,269.9
2,17,3.4,0,22.1,0,76.9,1017,198.8,1.9,196.4
2,18,2.71,0,20.9,0,81.3,1017,137.2,1.6,270.1
2,8,4.59,0,17.8,0,98.8,1015,77.3,0.3,37
2,9,5.51,0,18.5,0,96.3,1015,153.5,0.5,45.3
2,10,4.62,0,20.8,0,82.7,1015,375.5,1.1,117.7
2,11,2.67,0,22.5,0,78,1015,452.8,1.8,148.2
2,12,3.4,0,22.2,0,76,1015,618.8,2.5,242.4
2,13,2.72,0,23.8,0,72,1014,817,2.2,210.5
2,14,0,0,25.5,0,65.5,1014,846,1.6,207
2,15,4.79,0,25.8,0,63.9,1013,771.7,1.9,212.8
2,16,2.72,0,26.1,0,63.8,1013,647.9,2.3,220.1
2,17,1,0,24.6,0,71,1012,495.7,2.6,286.9
2,18,1,0,23.9,0,69.8,1012,295.7,1.1,231.5
2,8,1,0,18.5,0,99.3,1012,81.3,0,62
2,9,2.04,0,19.8,0,96,1012,202,1.4,139.7
2,10,4.74,0,22.4,0,76.9,1012,644.6,3,105.9
2,11,8.82,0,23.1,0,73.7,1012,482.7,2.3,73.1
2,12,23.26,0,23.9,0,72,1012,485.8,1.6,173.2
2,13,13.12,0,25.8,0,62.5,1012,824,1.7,75.3
2,14,13.58,0,26.2,0,65,1012,711.1,1.5,158.2
2,15,8.83,0,27.7,0,60,1011,1002,1.9,266.4
2,16,3.39,0,27.1,0,60.8,1011,512,1.5,217.7
2,17,1,0,26.7,0,65.3,1011,498.4,2,224
2,18,1,0,25.6,0,66.9,1011,301,2.1,283.8
2,8,4.46,0,18.9,0,84.6,1013,90.8,1.8,154.3
2,9,2.04,0,19,0,83.2,1013,151.4,3.4,131.8
2,10,2.04,0,19.3,0,80.7,1013,210.7,2.9,205.6
2,11,4.08,0,19.6,0,78.4,1014,318.1,3.2,136.7
2,12,4.08,0,21,0,73.1,1013,839,3.8,129.1
2,13,7.96,0,22.7,0,66.4,1013,841,3.1,183
2,14,16.58,0,24.6,0,62.2,1012,829,2,115.7
2,15,8.15,0,26.7,0,59.4,1012,774.5,1.7,125.4
2,16,6.32,0,27.8,0,50.2,1011,650.5,2,135.8
2,17,4.08,0,28,0,51.2,1011,489.1,2.3,171.1
2,18,1,0,28.3,0,52.8,1011,294.7,1.6,133
2,8,2.76,0,17.3,0,68.5,1014,216.4,2.8,167.1
2,9,3.4,0,17.7,0,64.8,1014,412.7,4.3,130.5
2,10,5.43,0,19.5,0,56.3,1014,594.5,3.1,140.5
2,11,4.75,0,21.4,0,53.3,1013,734.6,3.5,102.9
2,12,4.58,0,23.5,0,48,1012,824,4.1,127.6
2,13,0,0,25.6,0,49.8,1011,857,3.4,132.4
2,14,9.51,0,27.3,0,51.5,1010,844,3.6,156.4
2,15,5.59,0,28.6,0,47.1,1010,770.8,3.7,111.4
2,16,1,0,29.3,0,48.3,1009,645.4,3.4,120.7
2,17,1,0,29.9,0,46,1009,377.7,2.6,175.4
2,18,1,0,29,0,46.4,1009,221.1,1.9,112.4
2,8,3.62,0,18.4,0,80.6,1012,98.8,1.7,118.2
2,9,2.76,0,18.5,0,79.3,1012,96.5,2.3,129.8
2,10,6.11,0,18.2,0,79.5,1012,109.1,2.1,122.7
2,11,6.1,0,20,0,69.4,1013,732.5,2.3,102.4
2,12,7.47,0,21.6,0,68.8,1013,851,1.4,90.1
2,13,15.55,0,22.9,0,63.1,1012,858,1.3,61.3
2,14,10.87,0,24.1,0,57.8,1012,869,0.9,68.4
2,15,8.15,0,26,0,52.1,1011,772.2,1.1,237.6
2,16,6.79,0,25.2,0,60,1011,641.7,2.1,217.4
2,17,1,0,24.3,0,59,1011,481.4,2.5,238.5
2,18,1,0,22.6,0,55.5,1011,290.5,2,268.1
2,8,8.11,0,13.1,0,99,1013,82.8,0.5,58.2
2,9,8.15,0,14.1,0,99.1,1013,182.8,0.3,254.9
2,10,7.44,0,16.8,0,84,1013,336,1.3,55.3
2,11,8.87,0,19.1,0,72.1,1012,748.8,1.2,323.9
2,12,9.84,0,21.1,0,69.8,1012,831,1.1,270
2,13,5.82,0,23.2,0,54.4,1012,871,1.5,9.4
2,14,4.07,0,23.9,0,49,1012,864,2.5,168.3
2,15,6.79,0,24.8,0,39.9,1012,782.2,2.1,197.4
2,16,5.11,0,22.9,0,49.9,1012,649.3,3,231.3
2,17,3.32,0,23.7,0,27.5,1012,432.7,0.9,145.3
2,18,2.04,0,23.7,0,47.5,1012,284.2,1.2,163.7
2,8,5.91,0,16.8,0,78.5,1010,29.4,5.3,316.1
2,9,4.07,0,16.8,0,79.3,1009,19.4,5.2,4.1
2,10,1,0,16.7,0.3,86.4,1008,27.2,5.5,19
2,11,1,0,15.7,1.1,94.6,1009,35.1,3.3,12.8
2,12,6.79,0,16.2,0.5,92.5,1010,116.2,2.4,346.1
2,13,7.47,0,15.6,2.9,92.8,1011,19.6,1.5,277.3
2,14,9.16,0,15.3,0.3,93.3,1010,61.6,2.7,40.2
2,15,8.33,0,16.6,0,90.1,1010,192.1,1.4,324.3
2,16,4.76,0,17.8,0,86.3,1010,420.9,0.6,46.8
2,17,4.76,0,18.8,0,77,1010,333.8,2.2,328.2
2,18,5.44,0,17.2,0,86,1010,77.9,2.8,289.8
3,8,4.08,0,12,0,99.1,1011,88.1,0.3,187.3
3,9,6.11,0,12.9,0,94.5,1011,221.7,0.6,216.8
3,10,14.94,0,16.7,0,66.8,1012,584,0.7,137.2
3,11,8.15,0,17.1,0,65.6,1011,736.5,0.5,326.1
3,12,6.79,0,18.8,0,53.1,1010,851,1,162.9
3,13,5.96,0,19.8,0,44,1009,925,2.1,291
3,14,6.07,0,19.7,0,52.1,1009,867,2.3,269.5
3,15,7.57,0,18.3,0,53.5,1009,514.6,3.4,234.7
3,16,8.83,0,17.5,0,52.1,1008,400.7,2.7,242.9
3,17,16.3,0,18,0,52.3,1008,554.3,2.8,287.6
3,18,14.94,0,16.5,0,64.1,1008,105,2.9,193.5
3,8,5.77,0,13,0,95.4,1014,210.4,1.2,60.2
3,9,4.12,0,14.4,0,89,1015,372.3,1.2,71.5
3,10,4.08,0,16.4,0,78.9,1015,437.4,1.1,297.5
3,11,5.09,0,17.7,0,62,1015,711.8,2.7,217.9
3,12,6.11,0,,,,,,,
3,13,6.79,0,,,,,,,
3,14,6.76,0,18.8,0,59.1,1016,799.9,3.3,260.9
3,15,5.43,0,19,0,55.7,1016,778.8,3.9,267
3,16,6.11,0,,,,,,,
3,17,8.15,0,,,,,,,
3,18,6.11,0,,,,,,,
3,8,6.79,0,9.1,0,99.9,1021,196.7,0.5,40.3
3,9,6.11,0,13.2,0,71.7,1020,392,0.9,189.2
3,10,7.53,0,15.2,0,62.7,1019,581.9,2,157.7
3,11,7.54,0,16.7,0,55,1019,733.5,3.8,166.6
3,12,8.15,0,18,0,52.3,1018,821,3.2,111.3
3,13,7.44,0,18.7,0,47.3,1018,858,3.7,110.7
3,14,6.88,0,19.6,0,48.2,1017,366.3,3.7,151.9
3,15,6.88,0,20.3,0,44.6,1016,773.3,3.4,164.5
3,16,6.07,0,20.8,0,45.4,1016,642,3,175.8
3,17,4.08,0,20.3,0,42.6,1016,472,3.6,165.6
3,18,4.76,0,20,0,46.9,1016,272.9,2.7,179.1
3,8,8.83,0,9.6,0,98.8,1018,201.9,0.5,347.6
3,9,4.08,0,13.6,0,76.1,1018,398,2,107.1
3,10,4.02,0,14.5,0,66.2,1018,577.7,2.8,139.7
3,11,4.08,0,16.4,0,63.2,1018,724.6,1.5,113.2
3,12,3.35,0,17.7,0,57,1018,837,1.1,223.2
3,13,2.56,0,17.9,0,55.6,1017,314.6,0.9,354.6
3,14,1.36,0,20,0,54.3,1017,917,1.5,313.3
3,15,3.5,0,20.3,0,44.7,1017,622.1,1.8,244.6
3,16,6.07,0,19.4,0,50,1017,616.4,3.1,264.3
3,17,4.42,0,19.3,0,52.9,1017,511.9,2.9,290.5
3,18,4.08,0,18.1,0,47.6,1017,192.8,2.1,253
3,8,17.72,0,7.6,0,99.4,1017,95.2,0.3,167.2
3,9,15.91,0,10.3,0,98.2,1017,281.1,2.2,316.8
3,10,7.47,0,12.9,0,78,1017,457.8,1.3,342.4
3,11,8.82,0,15.9,0,65.6,1016,603.8,0.9,302.2
3,12,3.4,0,17,0,67.8,1016,831,1.7,232.5
3,13,1,0,18.5,0,65.8,1016,434.3,2.7,155.1
3,14,1,0,19.9,0,58.2,1016,808,1.8,245.8
3,15,2.04,0,20.2,0,58.9,1015,823,1.7,151.5
3,16,4.08,0,19.4,0,57,1015,630.3,2.9,222.5
3,17,3.37,0,18.1,0,61.3,1015,458.9,2.9,265.1
3,18,4.33,0,18.5,0,58.9,1015,260.6,1.4,315.2
3,8,10.91,0,10.1,0,89,1018,193.9,0,58.5
3,9,10.91,0,13.1,0,71.6,1018,383.2,0.4,301.9
3,10,10.98,0,14.4,0,64.6,1017,565.2,1.3,11.4
3,11,15.62,0,15.3,0,67.7,1017,708.6,2,246
3,12,15.62,0,17,0,62.9,1016,813,0.8,295.1
3,13,9.53,0,18.5,0,61.6,1015,843,1.5,156.6
3,14,6.11,0,20.7,0,52.5,1015,839,1.8,121.6
3,15,6.11,0,20.9,0,50.2,1014,756.1,2.1,251.1
3,16,10.87,0,21.5,0,42.1,1014,594.8,1.6,186.5
3,17,8.15,0,18.9,0,52,1014,412.9,2.8,275
3,18,4.08,0,18.3,0,56.3,1014,207.4,1.7,230.2
3,8,28.53,0,9.9,0,99.4,1010,91,0.9,11.9
3,9,13.58,0,11.1,0,99.4,1011,173.9,0.4,274.1
3,10,19.01,0,12.7,0,98.1,1009,282,0.1,189.8
3,11,8.8,0,16.2,0,77.7,1009,495.2,1,223.9
3,12,6.71,0,16.7,0,67.5,1009,471.6,1,24.3
3,13,5.43,0,19.1,0,68.6,1008,710.5,1.2,67.2
3,14,17.66,0,20.5,0,48,1008,674.1,2.4,308.5
3,15,6.82,0,17.8,0,57.2,1008,182.1,2.1,278.3
3,16,5.97,0,,,,,,,
3,17,4.27,0,,,,,,,
3,18,5.43,0,,,,,,,
3,8,17.04,0,,,,,,,
3,9,13.47,0,,,,,,,
3,10,13.63,0,,,,,,,
3,11,11.01,0,,,,,,,
3,12,0,0,,,,,,,
3,13,0,0,,,,,,,
3,14,35.31,0,,,,,,,
3,15,1.4,0,,,,,,,
3,16,1.37,0,,,,,,,
3,17,5.41,0,,,,,,,
3,18,2.72,0,17.2,0,61.2,1007,234.8,3.1,319.2
3,8,19,0,10.2,0,95.9,1010,31.6,0.9,350.2
3,9,12.15,0,11.2,0.1,94.3,1012,84,1.6,349.5
3,10,10.87,0,12,0,89,1013,227,2.2,37.3
3,11,12.12,0,14.8,0,73.2,1013,572.5,1.9,42.2
3,12,10.61,0,15.7,0,71.9,1013,310.6,1.8,196.2
3,13,8.15,0,16.2,0,71.6,1014,380.7,4,275.7
3,14,8.15,0,16.3,0.1,65.8,1014,696.7,4.3,268.3
3,15,8.15,0,17.3,0,65.9,1014,750.2,3.3,232.1
3,16,9.51,0,17.3,0,60.5,1015,622.3,4.9,248.6
3,17,8.15,0,13.6,0,80.8,1016,157.9,2.5,265.5
3,18,8.15,0,14.5,0,80,1015,86,1.6,19.2
3,8,13.56,0,11.4,0,97.7,1017,77.2,0.5,28.3
3,9,12.13,0,12.4,0,93.5,1017,184.5,2,11.7
3,10,8.93,0,13.6,0,88.4,1017,281.4,1.9,31.6
3,11,6.79,0,15.3,0,81.5,1017,420.2,1.7,10.1
3,12,5.61,0,16.4,0,78.4,1017,294.5,2.2,350.8
3,13,6.79,0,15.2,0,77.8,1017,592.9,2.4,351.4
3,14,7.56,0,17.6,0,68.3,1016,838,4.8,319.6
3,15,8.15,0,17.5,0,68.1,1015,481.7,4.7,-0.3
3,16,8.15,0,17.5,0,69.5,1014,283.8,3.2,293.8
3,17,10.8,0,16.3,0,76,1014,94.6,3.6,97.3
3,18,12.22,0,14.4,2,88.6,1015,23.1,2.9,268.8
3,8,9.51,0,8.8,0,99.6,1019,40.9,0.4,46.4
3,9,10.66,0,9.3,0,99.7,1020,164.1,2.3,342.5
3,10,9.51,0,11.2,0,99.3,1020,417,2.3,354.6
3,11,8.15,0,13.4,0,87,1018,132.7,3,352.4
3,12,14.94,0,12.6,2.5,91.2,1019,33.7,2.3,279.8
3,13,13.58,0,13.8,0,84.6,1019,349.4,3.7,267
3,14,8.15,0,16.7,0,82.8,1019,854,3.2,208.7
3,15,6.79,0,16.9,0,77.1,1019,302,3.1,136.4
3,16,9.33,0,15.7,0,69.5,1020,411.9,2.9,119.9
3,17,9.36,0,16.3,0,66.6,1021,466.2,2.7,116.4
3,18,8.15,0,15.6,0,64.5,1022,46.4,0.9,161.1
3,8,10.87,0,8.2,0,99.6,1025,64,1.3,354.6
3,9,25.74,0,9.1,0,98.9,1025,305.5,1.1,24
3,10,20.36,0,11.3,0,85.6,1025,478.6,1.1,38.3
3,11,8.15,0,14.1,0,73.3,1024,685.1,0.8,178.2
3,12,8.15,0,16.2,0,64.7,1022,771.5,1.1,204.8
3,13,5.43,0,18.2,0,59,1021,853,1.4,15.8
3,14,5.43,0,19.3,0,54.9,1021,600.7,1.9,152
3,15,4.04,0,19.3,0,55.7,1020,278.7,1.3,86.6
3,16,2.32,0,20.3,0,58,1019,699.4,2.1,216.3
3,17,2.72,0,18.8,0,63.6,1019,386.6,1.9,235.9
3,18,8.15,0,17.6,0,64.5,1018,157.5,1,275.6
3,8,20.37,0,9.3,0,99.9,1017,161.1,0.2,18.5
3,9,9.51,0,13.2,0,82.1,1016,343.6,0.8,222.3
3,10,8.15,0,16.7,0,67.7,1015,522.3,2.2,103.4
3,11,1.36,0,18.6,0,61.9,1015,663.4,2.8,120.1
3,12,0,0,20.3,0,64.6,1014,755.2,2.9,127
3,13,0,0,21.4,0,58.8,1013,786.4,3.7,165.7
3,14,37.04,0,23.3,0,56,1012,774.7,2.4,143.5
3,15,1.45,0,24.3,0,53.4,1012,696.8,2.4,159.6
3,16,1.54,0,25.1,0,48.1,1011,571.7,2.8,200.3
3,17,1.56,0,23.8,0,51.8,1010,400.7,3.2,98.8
3,18,1.4,0,23.3,0,54.8,1010,212.2,2.4,116.3
3,8,14.94,0,12.8,0,89.6,1014,184.2,0.3,36.3
3,9,6.79,0,15.1,0,71.3,1014,311.4,0.3,244.5
3,10,7.56,0,17.2,0,57.6,1014,449.7,1.5,189.3
3,11,8.15,0,18.5,0,53.4,1015,576.2,2.1,139.6
3,12,19.7,0,20.2,0,50.5,1015,796.2,1.6,217.3
3,13,12.99,0,21.4,0,51.1,1014,801,1.6,217.6
3,14,8.2,0,22.6,0,45.4,1014,809,2,233.1
3,15,6.79,0,21.8,0,58.2,1014,665.9,2.8,255.6
3,16,4.07,0,21.1,0,63.3,1014,633.9,3.1,260.7
3,17,1.4,0,20.8,0,67.2,1014,334.6,2.2,220
3,18,2.73,0,19.5,0,70,1015,126.3,1.8,282.7
3,8,12.22,0,11.8,0,74.7,1021,152.1,0.3,110.7
3,9,10.85,0,13.1,0,67.6,1022,353.2,2.5,160.9
3,10,8.15,0,14.7,0,53,1022,535.2,3.3,107.9
3,11,8.15,0,16.1,0,52,1022,676.1,3.5,145.1
3,12,8.15,0,16.6,0,47.7,1021,773.5,3.1,107.8
3,13,6.79,0,17.3,0,48.9,1021,809,3.9,161.7
3,14,7.73,0,18,0,48.3,1021,791.9,4,91.8
3,15,10.86,0,18.7,0,46.6,1020,713.8,3.6,124.5
3,16,12.98,0,19.1,0,47.1,1019,580,3.1,170.7
3,17,12.22,0,19.1,0,47.7,1019,402.7,3.1,146.8
3,18,12.22,0,18.5,0,51.5,1019,207,2.5,104.3
3,8,12.22,0,8.7,0,88.5,1019,174.9,0,289.6
3,9,9.51,0,12.5,0,74.3,1019,360.2,0.3,135.8
3,10,8.15,0,14.1,0,71.4,1018,538.3,1.4,354.3
3,11,8.15,0,15.4,0,69.4,1018,684.5,1.5,350.5
3,12,9.38,0,16.4,0,67.6,1017,785,2.8,331.9
3,13,21.68,0,18,0,61.9,1016,820,2.3,341.6
3,14,13.58,0,19.8,0,58.1,1016,797.5,2.1,236.9
3,15,11.55,0,22.1,0,50.2,1015,718.5,1.4,330
3,16,8.15,0,23.7,0,39.9,1014,582.3,2.6,162.5
3,17,4.45,0,23.4,0,39.8,1014,400.3,3,147.6
3,18,8.15,0,22.7,0,46.6,1014,208.5,2.5,119.4
3,8,16.3,0,9.5,0,99,1016,164.4,0,38.4
3,9,12.59,0,14.4,0,77.3,1016,347.3,0,11.1
3,10,19.02,0,15.5,0,68.2,1016,527.1,1.5,307.8
3,11,8.15,0,17.1,0,61.2,1016,672,1.5,21.2
3,12,31.24,0,19.3,0,54.8,1015,771.9,1.4,0.2
3,13,12.22,0,21.5,0,50.4,1015,810,1.1,56.4
3,14,10.86,0,23.2,0,45.2,1014,785.4,1.5,160.1
3,15,8.15,0,24.1,0,47.4,1014,703.5,2.1,219.7
